,The Pocket (Marshalls Creek),Durrumbul (Brunswick River),Mullumbimby Creek (Mullumbimby Ck),Billinudgel (Marshalls Creek),Brunswick Heads (Tidal)
2011-06-02 00:00:00,0.868,0.7115576923076924,0.38769230769230767,0.7090845070422535,0.5149253731343284
2011-06-03 00:00:00,0.8727272727272727,0.7106826923076923,0.3933333333333333,0.6784558823529412,0.484
2011-06-04 00:00:00,0.8644444444444445,0.7050784313725491,0.37714285714285717,0.6144444444444445,0.4396551724137931
2011-06-05 00:00:00,0.8586666666666666,0.7013039215686274,0.37,0.5835652173913043,0.4224074074074074
2011-06-06 00:00:00,0.8533333333333333,0.6977864077669903,0.37,0.5290298507462686,0.4019607843137255
2011-06-07 00:00:00,0.8538461538461538,0.6937403846153847,0.37,0.5326206896551724,0.36942307692307697
2011-06-08 00:00:00,0.8499999999999999,0.691140186915888,0.36833333333333335,0.46181818181818185,0.36627450980392157
2011-06-09 00:00:00,0.8529411764705882,0.6878365384615386,0.36,0.466604938271605,0.38169811320754715
2011-06-10 00:00:00,0.856153846153846,0.68518,0.36000000000000004,0.49236686390532547,0.4155357142857143
2011-06-11 00:00:00,0.85,0.6821764705882354,0.36,0.5285714285714286,0.46609375000000003
2011-06-12 00:00:00,0.8563636363636363,0.6938867924528302,0.37545454545454543,0.6887162162162163,0.542054794520548
2011-06-13 00:00:00,0.9180769230769231,0.7391214953271028,0.44,0.7672661870503598,0.5607142857142857
2011-06-14 00:00:00,0.89,0.7400454545454546,0.42166666666666663,0.7848648648648648,0.5821875
2011-06-15 00:00:00,0.8666666666666667,0.7131981132075472,0.3942857142857143,0.7148876404494382,0.5548214285714286
2011-06-16 00:00:00,0.8573333333333333,0.7035,0.38818181818181824,0.6676923076923077,0.5492727272727272
2011-06-17 00:00:00,0.8530769230769231,0.6981262135922331,0.38,0.6842666666666667,0.5152542372881356
2011-06-18 00:00:00,0.8469999999999999,0.6942095238095239,0.38,0.6351162790697675,0.4636363636363636
2011-06-19 00:00:00,0.845,0.6886826923076923,0.37625,0.5762992125984252,0.41037735849056606
2011-06-20 00:00:00,0.843125,0.6846296296296297,0.36999999999999994,0.5329457364341085,0.36773584905660384
2011-06-21 00:00:00,0.84,0.6816603773584906,0.37,0.49180451127819547,0.34912280701754383
2011-06-22 00:00:00,0.8376923076923077,0.6789158878504673,0.37,0.46091603053435115,0.3152631578947368
2011-06-23 00:00:00,0.8382352941176471,0.6747757009345795,0.36428571428571427,0.39774774774774774,0.2648
2011-06-24 00:00:00,0.834375,0.6712641509433963,0.36,0.34813186813186814,0.24907407407407406
2011-06-25 00:00:00,0.8272222222222223,0.6696923076923078,0.36,0.4120967741935484,0.29233333333333333
2011-06-26 00:00:00,0.8270000000000002,0.6674903846153846,0.36,0.439247311827957,0.31081967213114753
2011-06-27 00:00:00,0.827857142857143,0.6653084112149533,0.36,0.5074496644295302,0.3645161290322581
2011-06-28 00:00:00,0.8272727272727274,0.6623394495412844,0.35533333333333333,0.5010526315789474,0.40157894736842104
2011-06-29 00:00:00,0.835,0.6701714285714286,0.3709090909090909,0.5971241830065359,0.4336842105263158
2011-06-30 00:00:00,0.8466666666666666,0.6715943396226416,0.3645454545454545,0.6409374999999999,0.476
2011-07-01 00:00:00,0.8344444444444444,0.6651634615384616,0.37,0.6770714285714287,0.4918181818181818
2011-07-02 00:00:00,0.8316666666666667,0.6652380952380953,0.37,0.6918238993710691,0.4898181818181818
2011-07-03 00:00:00,0.835,0.6627500000000001,0.37,0.6876158940397351,0.4728846153846154
2011-07-04 00:00:00,0.8270000000000002,0.6579047619047619,0.3625,0.646793893129771,0.4568627450980392
2011-07-05 00:00:00,0.8243750000000001,0.6536893203883495,0.36,0.6058503401360544,0.41862745098039217
2011-07-06 00:00:00,0.8222222222222223,0.6470280373831776,0.36,0.6435365853658537,0.3990566037735849
2011-07-07 00:00:00,0.8200000000000002,0.6451826923076923,0.36,0.5803597122302159,0.39057692307692304
2011-07-08 00:00:00,0.8200000000000001,0.6437115384615384,0.36,0.5803311258278145,0.39129629629629625
2011-07-09 00:00:00,0.8237500000000001,0.6434433962264151,0.36,0.6304571428571428,0.43983870967741934
2011-07-10 00:00:00,0.8244444444444445,0.6421869158878505,0.3533333333333333,0.667093023255814,0.43279411764705883
2011-07-11 00:00:00,0.8181250000000001,0.6406635514018691,0.35,0.7085245901639344,0.45742424242424246
2011-07-12 00:00:00,0.8176923076923077,0.6384953271028038,0.35,0.7532386363636363,0.4859375
2011-07-13 00:00:00,0.816923076923077,0.6378476190476191,0.3499999999999999,0.7645505617977528,0.5356666666666666
2011-07-14 00:00:00,0.815625,0.6355588235294117,0.35,0.7951442307692308,0.5727868852459016
2011-07-15 00:00:00,0.81,0.6342038834951457,0.35333333333333333,0.7651136363636364,0.5364406779661017
2011-07-16 00:00:00,0.8188235294117648,0.6401619047619047,0.37,0.7527333333333334,0.48550000000000004
2011-07-17 00:00:00,0.8200000000000001,0.6454716981132076,0.37,0.7165030674846626,0.4656666666666667
2011-07-18 00:00:00,0.8223076923076924,0.6401142857142857,0.36333333333333334,0.675677966101695,0.4285964912280702
2011-07-19 00:00:00,0.8171153846153847,0.6346285714285714,0.36,0.6401818181818182,0.39421052631578946
2011-07-20 00:00:00,0.8130526315789475,0.6308288288288288,0.35624999999999996,0.6131073446327684,0.3898360655737705
2011-07-21 00:00:00,0.8087804878048781,0.6291142857142857,0.3499999999999999,0.6530674846625767,0.3573076923076923
2011-07-22 00:00:00,0.8058666666666667,0.6257980769230769,0.3499999999999999,0.7270238095238095,0.4058536585365854
2011-07-23 00:00:00,0.8055172413793105,0.6244326923076924,0.35,0.6651515151515152,0.33915662650602413
2011-07-24 00:00:00,0.8019565217391305,0.6229313725490196,0.35,0.6147154471544716,0.30974358974358973
2011-07-25 00:00:00,0.8055,0.622611650485437,0.35,0.5578095238095239,0.2772307692307692
2011-07-26 00:00:00,0.8047619047619049,0.6226146788990825,0.35,0.5198130841121495,0.27056603773584903
2011-07-27 00:00:00,0.805,0.6215333333333333,0.3499999999999999,0.4612727272727273,0.30044444444444446
2011-07-28 00:00:00,0.803225806451613,0.6203867924528301,0.3464285714285714,0.4940322580645161,0.36375
2011-07-29 00:00:00,0.8044444444444446,0.6205545454545455,0.3469230769230769,0.5387951807228916,0.4192
2011-07-30 00:00:00,0.8051764705882353,0.6200181818181818,0.35,0.5695541401273886,0.45714285714285713
2011-07-31 00:00:00,0.8047945205479452,0.6168703703703704,0.3499999999999999,0.5992528735632183,0.46708333333333335
2011-08-01 00:00:00,0.8042857142857144,0.6169357798165137,0.34555555555555556,0.6328108108108108,0.4763265306122449
2011-08-02 00:00:00,0.8008888888888889,0.6132702702702703,0.34,0.6325862068965518,0.4608
2011-08-03 00:00:00,0.8010447761194031,0.6142616822429906,0.34,0.6214556962025316,0.43313725490196076
2011-08-04 00:00:00,0.798888888888889,0.6112110091743119,0.34,0.6067307692307693,0.4075471698113208
2011-08-05 00:00:00,0.7956521739130435,0.6126949152542372,0.34,0.5850649350649351,0.37830188679245286
2011-08-06 00:00:00,0.7992380952380953,0.6108879310344828,0.34,0.5440714285714285,0.3512727272727273
2011-08-07 00:00:00,0.7953571428571429,0.6160747663551402,0.34,0.5282575757575758,0.3676785714285714
2011-08-08 00:00:00,0.7873684210526316,0.6111142857142857,0.34,0.6102142857142857,0.3722950819672131
2011-08-09 00:00:00,0.7939285714285714,0.6080094339622641,0.34,0.665448717948718,0.39359375
2011-08-10 00:00:00,0.795,0.6045480769230769,0.34,0.6759139784946236,0.4311475409836066
2011-08-11 00:00:00,0.7891666666666667,0.6020540540540541,0.34,0.6940860215053763,0.46416666666666667
2011-08-12 00:00:00,0.7972,0.6034672897196262,0.345,0.688,0.4671929824561403
2011-08-13 00:00:00,0.7894444444444445,0.6001834862385321,0.34,0.6652153110047847,0.085
2011-08-14 00:00:00,0.785,0.5986355140186916,0.34,0.6335828877005348,0.4536
2011-08-15 00:00:00,0.786,0.5980183486238532,0.34,0.6216574585635359,0.4163461538461538
2011-08-16 00:00:00,0.786,0.5967570093457943,0.34,0.5955681818181818,0.3947169811320755
2011-08-17 00:00:00,0.79,0.5978148148148148,0.34,0.5661403508771929,0.3559615384615385
2011-08-18 00:00:00,0.7875,0.6012090909090909,0.34,0.5221830985915493,0.313921568627451
2011-08-19 00:00:00,0.7894736842105263,0.5998738738738738,0.34,0.46634615384615385,0.25422222222222224
2011-08-20 00:00:00,0.7863636363636364,0.5986415094339622,0.34,0.39342465753424655,0.18186046511627907
2011-08-21 00:00:00,0.8963636363636364,0.6683983739837399,0.4136842105263158,0.5706153846153846,0.1764102564102564
2011-08-22 00:00:00,0.8366666666666667,0.6823454545454546,0.4194117647058824,0.5394594594594595,0.18901960784313726
2011-08-23 00:00:00,1.032289156626506,0.844108695652174,0.4877142857142857,0.8954639175257731,0.2240983606557377
2011-08-24 00:00:00,0.915,0.9076585365853658,0.4694736842105263,0.8017441860465117,0.2752542372881356
2011-08-25 00:00:00,0.8685714285714285,0.8085309734513275,0.4091666666666667,0.7024793388429752,0.30081632653061224
2011-08-26 00:00:00,0.852,0.7605092592592593,0.3858333333333333,0.6843119266055047,0.3320408163265306
2011-08-27 00:00:00,0.9049999999999999,0.7536949152542374,0.43,0.7410256410256411,0.42083333333333334
2011-08-28 00:00:00,0.9547826086956522,0.8633445378151261,0.4633333333333333,0.9289864864864865,0.5072549019607844
2011-08-29 00:00:00,0.8746153846153846,0.7919017857142857,0.4075,0.8377380952380953,0.5186274509803921
2011-08-30 00:00:00,0.858,0.7568909090909091,0.3963636363636364,0.8031976744186047,0.5232
2011-08-31 00:00:00,0.8710526315789474,0.8018842975206613,0.40454545454545454,0.7922424242424242,0.47240000000000004
2011-09-01 00:00:00,0.8493333333333334,0.7603333333333333,0.3855555555555556,0.7487898089171975,0.43060000000000004
2011-09-02 00:00:00,0.8407692307692307,0.7339814814814815,0.375,0.6903726708074535,0.39183673469387753
2011-09-03 00:00:00,0.8357142857142856,0.7207428571428572,0.37,0.6306578947368421,0.34125
2011-09-04 00:00:00,0.8282608695652174,0.7069134615384616,0.3657142857142857,0.5631858407079646,0.3191111111111111
2011-09-05 00:00:00,0.8285714285714286,0.7029454545454547,0.366,0.5516129032258065,0.2630612244897959
2011-09-06 00:00:00,0.826875,0.6952844036697248,0.3666666666666667,0.5506796116504854,0.2717777777777778
2011-09-07 00:00:00,0.8160000000000001,0.6854716981132076,0.3618181818181818,0.501219512195122,0.2752272727272727
2011-09-08 00:00:00,0.8155555555555556,0.6785412844036697,0.5058855585831062,0.5215957446808511,0.2997872340425532
2011-09-09 00:00:00,0.7930434782608696,0.6740384615384616,0.4453209109730849,0.5976428571428571,0.3741509433962264
2011-09-10 00:00:00,0.8158333333333334,0.670551401869159,0.43671388101983,0.65,0.4166666666666667
2011-09-11 00:00:00,0.8075000000000001,0.6633714285714287,0.45999999999999996,0.69984375,0.45327586206896553
2011-09-12 00:00:00,0.8064,0.6582844036697247,0.45247761194029856,0.6970063694267516,0.4167272727272728
2011-09-13 00:00:00,0.7906451612903226,0.6571132075471697,0.42278571428571426,0.6602484472049689,0.4218867924528302
2011-09-14 00:00:00,0.8032,0.6554587155963303,0.38215909090909095,0.6506547619047619,0.3996296296296296
2011-09-15 00:00:00,0.80125,0.6510471698113207,0.39688102893890675,0.6394160583941606,0.37320754716981136
2011-09-16 00:00:00,0.7986363636363637,0.6469908256880734,0.4008672086720867,0.61536,0.3531372549019608
2011-09-17 00:00:00,0.7942857142857144,0.6427904761904761,0.39533123028391165,0.6078947368421053,0.32490566037735846
2011-09-18 00:00:00,0.7910526315789475,0.6367523809523808,0.4172779922779923,0.5942352941176471,0.29230769230769227
2011-09-19 00:00:00,0.7861538461538462,0.6331037735849057,0.4220749279538905,0.5593258426966292,0.2649019607843137
2011-09-20 00:00:00,0.7889473684210526,0.6304666666666666,0.39940000000000003,0.5532954545454545,0.28226415094339624
2011-09-21 00:00:00,0.7841176470588236,0.6278224299065421,0.37699999999999995,0.5659183673469388,0.26615384615384613
2011-09-22 00:00:00,0.783846153846154,0.6271142857142856,0.3919761904761905,0.5479047619047619,0.2724
2011-09-23 00:00:00,0.7854285714285715,0.624943396226415,0.4168518518518518,0.5611578947368421,0.3045833333333334
2011-09-24 00:00:00,0.7861538461538462,0.6226095238095237,0.39267062314540063,0.647196261682243,0.3846
2011-09-25 00:00:00,0.7828571428571429,0.6211249999999999,0.38548638132295715,0.7196946564885496,0.4425
2011-09-26 00:00:00,0.78325,0.6189907407407408,0.4278508771929824,0.7482781456953642,0.46981481481481485
2011-09-27 00:00:00,0.79,0.6184485981308411,0.4869078947368421,0.8402285714285714,0.5268421052631579
2011-09-28 00:00:00,0.7922222222222223,0.6185412844036696,0.5237155963302752,0.8240096618357488,0.4835849056603773
2011-09-29 00:00:00,0.7888235294117647,0.6153142857142857,0.5485944919278252,0.8153289473684211,0.4516326530612245
2011-09-30 00:00:00,0.7884615384615384,0.6094150943396226,0.5484872298624754,0.7768656716417911,0.421875
2011-10-01 00:00:00,0.7878571428571429,0.6148421052631579,0.6030896226415094,0.8084444444444444,0.4215686274509804
2011-10-02 00:00:00,0.792,0.61236,0.5981900452488688,0.7933043478260869,0.40369565217391307
2011-10-03 00:00:00,0.79,0.6095384615384615,0.5430802603036876,0.8075,0.37124999999999997
2011-10-04 00:00:00,0.790909090909091,0.6068,0.5270209973753281,0.8166964285714285,0.31734375000000004
2011-10-05 00:00:00,0.7947368421052632,0.6044854368932039,0.5303991811668373,0.772991452991453,0.276551724137931
2011-10-06 00:00:00,0.79,0.6060654205607477,4.38060522696011,0.7512037037037037,0.2810714285714286
2011-10-07 00:00:00,0.788,0.6103461538461539,4.403924914675768,0.7608695652173914,0.28888888888888886
2011-10-08 00:00:00,0.7861538461538462,0.6114666666666666,4.858002663115846,0.7805882352941177,0.31924528301886795
2011-10-09 00:00:00,0.7360869565217392,0.612757281553398,4.180539305301646,0.81,0.36150943396226415
2011-10-10 00:00:00,0.6631250000000001,0.611235294117647,1.3602588235294117,0.8691566265060241,0.3815094339622641
2011-10-11 00:00:00,0.624,0.6070480769230768,2.034802300503235,0.8327131782945737,0.3976470588235294
2011-10-12 00:00:00,0.57,0.6035619047619047,4.472027114267269,0.8372916666666668,0.38480000000000003
2011-10-13 00:00:00,0.5440909090909091,0.6045833333333334,3.303321194464676,0.8433333333333334,0.36938775510204086
2011-10-14 00:00:00,0.54,0.6108061224489796,5.863560250391236,0.8538135593220338,0.38081632653061226
2011-10-15 00:00:00,0.5362068965517242,0.6502432432432433,5.2616407766990285,0.9529268292682926,0.39357142857142857
2011-10-16 00:00:00,0.5186363636363637,0.7199351851851852,5.234830997526793,0.9397391304347826,0.351764705882353
2011-10-17 00:00:00,0.49,0.6641588785046729,5.040523377529658,0.8037000000000001,0.29605263157894735
2011-10-18 00:00:00,0.49407407407407405,0.6542211538461539,4.93264668367347,0.7383116883116884,0.2227027027027027
2011-10-19 00:00:00,0.489047619047619,0.6416571428571428,4.9079693140794225,0.7429850746268657,0.23399999999999999
2011-10-20 00:00:00,0.4825,0.6360952380952382,4.81840206185567,0.7164197530864198,0.2626190476190476
2011-10-21 00:00:00,0.47057142857142853,0.6334000000000001,0.33,0.7340860215053763,0.2546938775510204
2011-10-22 00:00:00,0.4548,0.6310654205607477,0.3269230769230769,0.7084761904761905,0.2490909090909091
2011-10-23 00:00:00,0.45666666666666667,0.62875,0.3261538461538462,0.7059166666666667,0.28695652173913044
2011-10-24 00:00:00,0.4477272727272727,0.6266407766990291,0.322,0.76,0.38300000000000006
2011-10-25 00:00:00,0.4354545454545455,0.6274095238095239,0.32,0.8189864864864865,0.4369230769230769
2011-10-26 00:00:00,0.40599999999999997,0.6286944444444444,0.323,0.8783892617449665,0.48750000000000004
2011-10-27 00:00:00,0.4105263157894737,0.6318942307692308,0.334,0.9667567567567568,0.5348076923076923
2011-10-28 00:00:00,0.4133333333333333,0.6414859813084112,0.348,0.9619883040935673,0.5024000000000001
2011-10-29 00:00:00,0.41047619047619044,0.635712962962963,0.33727272727272734,0.9555921052631579,0.48895833333333333
2011-10-30 00:00:00,0.40675675675675677,0.6555555555555556,0.4084615384615385,0.9073076923076924,0.42844444444444446
2011-10-31 00:00:00,0.4,0.7762314049586777,0.4717647058823529,1.0083636363636364,0.3683720930232558
2011-11-01 00:00:00,0.3993333333333334,0.6866698113207548,0.3741666666666667,0.5155789473684211,0.3458333333333334
2011-11-02 00:00:00,0.4043478260869566,0.6662545454545455,0.35,0.3377450980392157,0.33
2011-11-03 00:00:00,0.3817391304347826,0.6533300970873787,0.34,0.32346938775510203,0.2906779661016949
2011-11-04 00:00:00,0.37124999999999997,0.6479904761904762,0.33999999999999997,0.27373831775700935,0.25263157894736843
2011-11-05 00:00:00,0.3778260869565217,0.6437522123893805,0.3385714285714286,0.22696428571428573,0.27536585365853655
2011-11-06 00:00:00,0.3796153846153846,0.6400648148148148,0.326,0.2642857142857143,0.2955357142857143
2011-11-07 00:00:00,0.37142857142857144,0.6357706422018349,0.32,0.2646551724137931,0.3001960784313726
2011-11-08 00:00:00,0.36818181818181817,0.6333009708737865,0.3175,0.2544,0.30612244897959184
2011-11-09 00:00:00,0.3670833333333334,0.630752380952381,0.31363636363636366,0.23770833333333333,0.31574468085106383
2011-11-10 00:00:00,0.36,0.6273557692307693,0.31,0.2410891089108911,0.3461224489795919
2011-11-11 00:00:00,0.3466666666666667,0.6250288461538461,0.30777777777777776,0.2680909090909091,0.3766666666666667
2011-11-12 00:00:00,0.34904761904761905,0.6254807692307692,0.31,0.29982456140350877,0.395
2011-11-13 00:00:00,0.34777777777777774,0.628,0.3331578947368421,0.3038392857142857,0.38916666666666666
2011-11-14 00:00:00,0.34833333333333333,0.6702407407407408,0.36333333333333334,0.35694915254237286,0.3954901960784314
2011-11-15 00:00:00,0.3364705882352941,0.642188679245283,0.3371428571428572,0.3072477064220184,0.37142857142857144
2011-11-16 00:00:00,0.34550000000000003,0.6294000000000001,0.323,0.26762376237623764,0.3617021276595745
2011-11-17 00:00:00,0.3322727272727273,0.6237596153846153,0.31555555555555553,0.21208333333333332,0.32104166666666667
2011-11-18 00:00:00,0.3435,0.6204190476190476,0.31625000000000003,0.224375,0.3113207547169811
2011-11-19 00:00:00,0.3481818181818182,0.6178365384615384,0.31,0.1988235294117647,0.30125
2011-11-20 00:00:00,0.3527272727272727,0.6150192307692307,0.3075,0.18125,0.30423076923076925
2011-11-21 00:00:00,0.3431578947368421,0.6120097087378641,0.303,0.20258064516129032,0.31620000000000004
2011-11-22 00:00:00,0.35434782608695653,0.6097766990291262,0.301,0.2588888888888889,0.39803921568627454
2011-11-23 00:00:00,0.3433333333333333,0.6082352941176471,0.30272727272727273,0.32403100775193794,0.41615384615384615
2011-11-24 00:00:00,0.3414285714285714,0.7518031496062992,0.35866666666666663,0.5185593220338983,0.4920754716981132
2011-11-25 00:00:00,0.4829268292682927,0.7295585585585587,0.3622222222222222,0.53,0.5417647058823529
2011-11-26 00:00:00,0.796896551724138,0.6884150943396227,0.35,0.4763945578231293,0.5383673469387755
2011-11-27 00:00:00,0.8123529411764706,0.6748952380952381,0.3466666666666667,0.4458273381294964,0.5070212765957447
2011-11-28 00:00:00,0.8012903225806451,0.6652500000000001,0.33571428571428574,0.38496062992125984,0.4391111111111111
2011-11-29 00:00:00,0.7907142857142857,0.6582476190476191,0.3255555555555556,0.32351351351351354,0.3976190476190476
2011-11-30 00:00:00,0.7890909090909091,0.6533203883495146,0.3255555555555556,0.27031578947368423,0.3514285714285714
2011-12-01 00:00:00,0.793888888888889,0.6542358490566038,0.3335714285714286,0.2664150943396226,0.2432258064516129
2011-12-02 00:00:00,0.806,0.6550000000000001,0.3433333333333333,0.31976923076923075,0.2824137931034483
2011-12-03 00:00:00,0.7966666666666667,0.6506574074074074,0.3377777777777778,0.31548387096774194,0.23672727272727273
2011-12-04 00:00:00,0.7881250000000001,0.6454811320754718,0.3285714285714286,0.33968253968253964,0.26999999999999996
2011-12-05 00:00:00,0.79,0.642607476635514,0.32833333333333337,0.4047761194029851,0.2925
2011-12-06 00:00:00,0.7852631578947369,0.642188679245283,0.336,0.4349305555555556,0.33296875000000004
2011-12-07 00:00:00,0.782258064516129,0.6440462962962963,0.33692307692307694,0.5071052631578947,0.4037313432835821
2011-12-08 00:00:00,1.0151315789473685,0.9931818181818183,0.5816666666666667,0.8690277777777777,0.4525675675675676
2011-12-09 00:00:00,0.9294805194805196,0.9977573529411764,0.48,0.9165853658536586,0.4636923076923077
2011-12-10 00:00:00,0.8766666666666666,0.8636750000000001,0.5057142857142857,0.6666049382716049,0.4693103448275862
2011-12-11 00:00:00,0.8669230769230769,0.8262792792792794,0.438,0.6503703703703704,0.4807017543859649
2011-12-12 00:00:00,0.8640000000000001,0.8330654205607477,0.4036363636363637,0.665748031496063,0.47228070175438597
2011-12-13 00:00:00,0.8766666666666666,0.8280925925925927,0.38542857142857145,0.6077142857142857,0.4601851851851852
2011-12-14 00:00:00,0.9,0.7884444444444445,0.375,0.5347058823529413,0.40755102040816327
2011-12-15 00:00:00,0.8925000000000001,0.7723047619047619,0.3644444444444444,0.49021126760563377,0.3914893617021277
2011-12-16 00:00:00,0.884736842105263,0.7521132075471698,0.355,0.45381355932203393,0.37333333333333335
2011-12-17 00:00:00,0.8781818181818182,0.7332385321100917,0.35,0.4065573770491803,0.3186538461538462
2011-12-18 00:00:00,0.8753333333333334,0.7199716981132076,0.34500000000000003,0.3650413223140496,0.30036363636363633
2011-12-19 00:00:00,0.8685714285714287,0.7103364485981308,0.346,0.36533333333333334,0.3123214285714285
2011-12-20 00:00:00,0.8621875,0.7036019417475728,0.336,0.37306930693069307,0.32358490566037734
2011-12-21 00:00:00,0.8782142857142857,0.7004485981308411,0.34125,0.3473873873873874,0.31826086956521743
2011-12-22 00:00:00,0.8705454545454546,0.7243571428571428,0.3466666666666667,0.44945454545454544,0.365
2011-12-23 00:00:00,0.86,0.7023018867924529,0.34,0.5309160305343511,0.43538461538461537
2011-12-24 00:00:00,0.8588888888888889,0.7051274509803922,0.3458333333333334,0.6491275167785234,0.5328070175438596
2011-12-25 00:00:00,0.8596428571428572,0.7085,0.3541666666666667,0.739367816091954,0.5976271186440678
2011-12-26 00:00:00,0.854,0.7248155339805826,0.34,0.7208571428571429,0.5562068965517241
2011-12-27 00:00:00,0.8461971830985915,0.7100679611650486,0.3377777777777778,0.6295138888888889,0.4807272727272727
2011-12-28 00:00:00,0.8467605633802816,0.6982857142857144,0.33625000000000005,0.621,0.46351851851851855
2011-12-29 00:00:00,0.8466019417475729,0.6908000000000001,0.33375,0.5953333333333334,0.4257142857142857
2011-12-30 00:00:00,0.8474285714285714,0.6915963302752294,0.33916666666666667,0.5480165289256198,0.3580701754385965
2011-12-31 00:00:00,0.8596078431372548,0.7020093457943926,0.357,0.4716346153846154,0.3057627118644068
2012-01-01 00:00:00,0.8556140350877193,0.6953238095238096,0.349,0.3911842105263158,0.22666666666666668
2012-01-02 00:00:00,0.8443478260869565,0.6817047619047619,0.3375,0.3316071428571429,0.17102040816326533
2012-01-03 00:00:00,0.8394074074074074,0.6757788461538462,0.335,0.3137037037037037,0.15545454545454546
2012-01-04 00:00:00,0.8354901960784313,0.6714326923076924,0.33,0.2959677419354839,0.1802439024390244
2012-01-05 00:00:00,0.8323255813953488,0.6678190476190478,0.33,0.34507462686567164,0.22121951219512195
2012-01-06 00:00:00,0.8314285714285715,0.6641057692307692,0.33,0.35240506329113924,0.27454545454545454
2012-01-07 00:00:00,0.8347953216374269,0.6636634615384616,0.33,0.3977777777777778,0.33021276595744686
2012-01-08 00:00:00,0.8349655172413794,0.6603142857142857,0.33,0.4661666666666667,0.4081132075471698
2012-01-09 00:00:00,0.8330366492146598,0.6589809523809523,0.3358333333333334,0.5093700787401575,0.4508
2012-01-10 00:00:00,0.845,0.660952380952381,0.3433333333333333,0.5344776119402985,0.466
2012-01-11 00:00:00,0.8371428571428571,0.6530192307692307,0.33,0.5571739130434783,0.4628846153846154
2012-01-12 00:00:00,0.8160000000000001,0.6469238095238096,0.32571428571428573,0.5766423357664233,0.4609615384615384
2012-01-13 00:00:00,0.8155555555555556,0.6445445544554456,0.32,0.5848888888888889,0.45222222222222225
2012-01-14 00:00:00,0.8100000000000002,0.6431250000000001,0.32,0.5645185185185185,0.4248148148148148
2012-01-15 00:00:00,0.8216666666666668,0.6686261682242991,0.4140625,0.5402362204724409,0.3929090909090909
2012-01-16 00:00:00,0.860625,0.7549649122807017,0.46578947368421053,0.5495652173913044,0.36898305084745764
2012-01-17 00:00:00,1.0228813559322034,1.1195280898876405,0.7040229885057471,0.6205714285714286,0.35402777777777783
2012-01-18 00:00:00,0.9688888888888889,1.0434,0.5138095238095238,0.700531914893617,0.3280952380952381
2012-01-19 00:00:00,0.9026666666666667,0.8975321100917432,0.44333333333333336,0.6317857142857143,0.36375
2012-01-20 00:00:00,0.8818181818181817,0.837981308411215,0.4127272727272727,0.6567200000000001,0.4178571428571428
2012-01-21 00:00:00,0.8755555555555555,0.8012830188679246,0.395,0.6857446808510638,0.4608928571428571
2012-01-22 00:00:00,0.8624999999999999,0.7732641509433963,0.385,0.711741935483871,0.52125
2012-01-23 00:00:00,0.9176190476190476,0.8224375,0.3961538461538462,0.7893959731543625,0.5482456140350878
2012-01-24 00:00:00,1.3047826086956522,1.6924175824175824,0.6601298701298701,0.9568148148148147,0.5545000000000001
2012-01-25 00:00:00,2.4792190889370933,2.8740339702760087,1.3494117647058823,2.4860493827160495,0.601125
2012-01-26 00:00:00,1.2853092783505153,1.7417471698113207,0.6840816326530613,2.1512612612612614,0.518641975308642
2012-01-27 00:00:00,1.5348866498740554,2.141937837837838,0.762,1.6734615384615383,0.4588888888888889
2012-01-28 00:00:00,1.175179282868526,1.5429285714285714,0.6325,1.46,0.40559322033898304
2012-01-29 00:00:00,1.1256502242152466,1.2749918699186993,0.6030769230769231,1.1263333333333334,0.3465573770491803
2012-01-30 00:00:00,1.0643019943019942,1.1764210526315788,0.5631250000000001,0.955483870967742,0.2896875
2012-01-31 00:00:00,1.0248979591836735,1.0722100840336135,0.5157142857142858,0.8212121212121213,0.2573015873015873
2012-02-01 00:00:00,1.0151146788990826,0.9937431192660551,0.4876923076923077,0.7746875,0.22063492063492063
2012-02-02 00:00:00,0.9919496855345912,0.9384128440366973,0.4627272727272727,0.7790566037735849,0.2512
2012-02-03 00:00:00,0.971111111111111,0.9082347826086957,0.44,0.7710958904109589,0.3291176470588235
2012-02-04 00:00:00,0.9594174757281553,0.8687102803738318,0.43,0.7977358490566038,0.3920779220779221
2012-02-05 00:00:00,0.9491222570532915,0.8386981132075472,0.41571428571428565,0.7939655172413793,0.4513846153846154
2012-02-06 00:00:00,0.9362754303599373,0.814304761904762,0.4075,0.8145588235294118,0.51
2012-02-07 00:00:00,0.9309375000000001,0.7939223300970873,0.4327272727272727,0.8018705035971223,0.5469642857142857
2012-02-08 00:00:00,0.9967289719626168,0.8299538461538462,0.595925925925926,0.9391525423728813,0.5636206896551724
2012-02-09 00:00:00,1.263549295774648,0.9961333333333334,0.5570588235294118,1.3753061224489795,0.604561403508772
2012-02-10 00:00:00,1.0480417754569191,0.9257431192660551,0.4945454545454545,1.1322522522522522,0.5701666666666667
2012-02-11 00:00:00,0.9975067024128687,0.8696018518518519,0.4588888888888889,0.9235245901639344,0.5358620689655172
2012-02-12 00:00:00,0.9736893203883495,0.8566250000000001,0.435,0.8405882352941176,0.4792982456140351
2012-02-13 00:00:00,0.9643373493975903,0.8915925925925926,0.4309090909090909,0.779375,0.43410714285714286
2012-02-14 00:00:00,0.9510332103321032,0.8577019230769232,0.42,0.7102970297029703,0.3825
